Time,Unit #01 (11A1).kW Measured (kW),Unit #02 (11A2).kW Measured (kW),Unit #03 (11A3).kW Measured (kW),Unit #04 (11A4).kW Measured (kW),Unit #05 (11A5).kW Measured (kW),Unit #06 (11A6).kW Measured (kW),Unit #07 (11A7).kW Measured (kW),Unit #08 (11A8).kW Measured (kW),Unit #09 (11B1).kW Measured (kW),Unit #10 (11B2).kW Measured (kW),Unit #11 (11B3).kW Measured (kW),Unit #12 (11B4).kW Measured (kW),Unit #13 (11B5).kW Measured (kW),Unit #14 (11B6).kW Measured (kW),Unit #15 (11B7).kW Measured (kW),Unit #16 (11B8).kW Measured (kW),Unit #17 (12A1).kW Measured (kW),Unit #18 (12A2).kW Measured (kW),Unit #19 (12A3).kW Measured (kW),Unit #20 (12A4).kW Measured (kW),Unit #27 (12B3).kW Measured (kW),Unit #28 (12B4).kW Measured (kW),Unit #29 (12B5).kW Measured (kW),Unit #30 (12B6).kW Measured (kW),Unit #31 (12B7).kW Measured (kW),Unit #32 (12B8).kW Measured (kW),Unit #21 (12A5).kW Measured (kW),Unit #22 (12A6).kW Measured (kW),Unit #23 (12A7).kW Measured (kW),Unit #24 (12A8).kW Measured (kW),Unit #25 (12B1).kW Measured (kW),Unit #26 (12B2).kW Measured (kW)
3/13/2026 10:39,0,0,0,0,0,0,0,0,-4,-5,-599,-7,-6,-598,-399,-3,-51,0,-4,-4,-3,-5,-5,0,-454,0,0,-3,-4,-3,-5,-3
3/13/2026 10:39,0,0,0,0,0,0,0,0,-3,-5,-600,-6,-6,-598,-398,-4,-50,0,-4,-5,-3,-5,-6,0,-473,0,0,-3,-4,-3,-4,-3
3/13/2026 10:39,0,0,0,0,0,0,0,0,-3,-4,-601,-5,-7,-598,-398,-5,-50,0,-5,-4,-3,-4,-6,0,-492,0,0,-3,-3,-4,-4,-3
3/13/2026 10:39,0,0,0,0,0,0,0,0,-3,-4,-601,-4,-7,-598,-398,-5,-50,0,-4,-4,-4,-4,-7,0,-514,0,0,-4,-4,-5,-4,-3
3/13/2026 10:39,0,0,0,0,0,0,0,0,-4,-3,-602,-4,-7,-599,-399,-6,-50,0,-6,-5,-4,-5,-7,0,-530,0,0,-5,-4,-5,-3,-3
3/13/2026 10:39,0,0,0,0,0,0,0,0,-4,-3,-601,-4,-5,-598,-399,-6,-50,0,-6,-4,-4,-4,-7,0,-552,0,0,-6,-5,-7,-3,-3
3/13/2026 10:40,0,0,0,0,0,0,0,0,-5,-2,-600,-3,-5,-598,-401,-7,-50,0,-7,-4,-6,-4,-7,0,-573,0,0,-7,-6,-7,-3,-5
3/13/2026 10:40,0,0,0,0,0,0,0,0,-5,-3,-600,-3,-4,-599,-403,-7,-51,0,-7,-4,-6,-4,-6,0,-496,0,0,-7,-6,-8,-3,-5
3/13/2026 10:40,0,0,0,0,0,0,0,0,-5,-3,-577,-3,-4,-601,-451,-7,-50,0,-7,-5,-7,-4,-5,0,-138,0,0,-7,-6,-7,-4,-6
3/13/2026 10:40,0,0,0,0,0,0,0,0,-6,-4,-596,-3,-4,-745,-584,-6,-50,0,-6,-6,-7,-4,-4,0,-17,0,0,-31,-7,-6,-4,-7
3/13/2026 10:40,0,0,0,0,0,0,0,0,-7,-4,-598,-3,-4,-793,-601,-5,-50,0,-6,-36,-7,-4,-4,0,-8,0,0,-315,-7,-6,-5,-7
3/13/2026 10:40,0,0,0,0,0,0,0,0,-7,-6,-597,-3,-3,-803,-602,-5,-52,0,-6,-284,-7,-5,-4,0,-7,0,0,-393,-6,-6,-5,-7
3/13/2026 10:40,0,0,0,0,0,0,0,0,-6,-6,-598,-4,-4,-803,-602,-5,-52,0,-5,-380,-7,-5,-3,0,-190,0,0,-401,-6,-5,-6,-8
3/13/2026 10:40,0,0,0,0,0,0,0,0,-7,-7,-597,-5,-4,-804,-601,-5,-52,0,-5,-401,-7,-6,-4,0,-375,0,0,-402,-6,-5,-115,-7
3/13/2026 10:40,0,0,0,0,0,0,0,0,-7,-78,-597,-6,-3,-804,-601,-4,-52,0,-5,-403,-7,-6,-3,0,-397,0,0,-402,-6,-4,-354,-7
3/13/2026 10:40,0,0,0,0,0,0,0,0,-7,-285,-597,-6,-3,-804,-601,-4,-52,0,-4,-403,-6,-7,-4,0,-400,0,0,-402,-5,-4,-396,-7
3/13/2026 10:40,0,0,0,0,0,0,0,0,-6,-554,-597,-6,-3,-803,-602,-4,-52,0,-5,-403,-5,-7,-3,0,-401,0,0,-401,-5,-4,-477,-6
3/13/2026 10:40,0,0,0,0,0,0,0,0,-6,-598,-597,-7,-3,-802,-601,-4,-52,0,-4,-442,-5,-7,-3,0,-518,0,0,-401,-5,-4,-588,-6
3/13/2026 10:40,0,0,0,0,0,0,0,0,-5,-602,-597,-6,-4,-803,-600,-4,-52,0,-4,-582,-5,-13,-3,0,-593,0,0,-462,-5,-4,-599,-6
3/13/2026 10:40,0,0,0,0,0,0,0,0,-4,-602,-598,-7,-5,-802,-601,-4,-52,0,-5,-598,-5,-228,-3,0,-600,0,0,-586,-5,-3,-601,-6
3/13/2026 10:40,0,0,0,0,0,0,0,0,-4,-601,-598,-7,-5,-803,-600,-3,-52,0,-4,-600,-118,-368,-3,0,-601,0,0,-598,-5,-3,-601,-5
3/13/2026 10:40,0,0,0,0,0,0,0,0,-4,-602,-599,-7,-5,-802,-600,-3,-51,0,-4,-601,-420,-399,-4,0,-601,0,0,-599,-4,-3,-600,-4
3/13/2026 10:40,0,0,0,0,0,0,0,0,-23,-601,-599,-7,-6,-803,-600,-4,-51,0,-4,-600,-579,-543,-5,0,-600,0,0,-600,-4,-3,-600,-4
3/13/2026 10:40,0,0,0,0,0,0,0,0,-286,-599,-600,-7,-7,-802,-601,-3,-51,0,-4,-601,-597,-595,-6,0,-601,0,0,-599,-4,-3,-599,-7
3/13/2026 10:40,0,0,0,0,0,0,0,0,-378,-599,-601,-6,-7,-802,-600,-4,-51,0,-4,-601,-599,-600,-7,0,-600,0,0,-600,-4,-4,-599,-157
3/13/2026 10:40,0,0,0,0,0,0,0,0,-395,-598,-725,-5,-6,-807,-600,-5,-51,0,-4,-600,-599,-601,-7,0,-601,0,0,-600,-4,-4,-598,-368
3/13/2026 10:40,0,0,0,0,0,0,0,0,-397,-597,-795,-6,-7,-966,-600,-5,-50,0,-4,-600,-599,-600,-8,0,-601,0,0,-600,-4,-5,-598,-475
3/13/2026 10:40,0,0,0,0,0,0,0,0,-553,-598,-803,-26,-6,-997,-600,-6,-50,0,-5,-600,-600,-600,-7,0,-602,0,0,-601,-4,-6,-597,-584
3/13/2026 10:40,0,0,0,0,0,0,0,0,-589,-597,-803,-284,-6,-1000,-601,-7,-50,0,-5,-600,-600,-600,-8,0,-602,0,0,-601,-13,-7,-597,-596
3/13/2026 10:40,0,0,0,0,0,0,0,0,-598,-597,-803,-385,-5,-1000,-602,-7,-50,0,-6,-601,-601,-599,-7,0,-603,0,0,-602,-160,-7,-597,-599
3/13/2026 10:40,0,0,0,0,0,0,0,0,-600,-598,-801,-396,-5,-1000,-604,-7,-51,0,-7,-600,-603,-600,-145,0,-603,0,0,-603,-369,-7,-597,-602
3/13/2026 10:40,0,0,0,0,0,0,0,0,-601,-598,-802,-398,-4,-1002,-604,-6,-50,0,-6,-600,-603,-600,-379,0,-602,0,0,-604,-400,-7,-597,-602
3/13/2026 10:40,0,0,0,0,0,0,0,0,-601,-599,-800,-436,-4,-1002,-604,-6,-51,0,-6,-601,-603,-600,-573,0,-602,0,0,-603,-514,-6,-600,-603
3/13/2026 10:40,0,0,0,0,0,0,0,0,-604,-600,-800,-563,-3,-1003,-603,-91,-51,0,-6,-603,-603,-600,-597,0,-603,0,0,-603,-593,-6,-600,-603
3/13/2026 10:40,0,0,0,0,0,0,0,0,-603,-601,-800,-599,-52,-1002,-602,-344,-51,0,-5,-602,-602,-601,-599,0,-602,0,0,-602,-601,-5,-602,-603
3/13/2026 10:40,0,0,0,0,0,0,0,0,-602,-602,-799,-603,-272,-1002,-601,-389,-52,0,-5,-602,-601,-602,-599,0,-601,0,0,-601,-601,-4,-603,-602
3/13/2026 10:41,0,0,0,0,0,0,0,0,-601,-602,-799,-604,-549,-1002,-600,-452,-52,0,-4,-602,-600,-602,-599,0,-601,0,0,-601,-600,-4,-602,-602
3/13/2026 10:41,0,0,0,0,0,0,0,0,-600,-602,-800,-604,-595,-1002,-728,-580,-52,0,-4,-601,-599,-602,-600,0,-600,0,0,-624,-600,-3,-601,-601
3/13/2026 10:41,0,0,0,0,0,0,0,0,-600,-601,-801,-604,-602,-1000,-791,-595,-51,0,-4,-687,-598,-601,-601,0,-604,0,0,-768,-599,-3,-600,-600
3/13/2026 10:41,0,0,0,0,0,0,0,0,-599,-600,-803,-602,-603,-999,-797,-597,-51,0,-4,-786,-598,-600,-603,0,-740,0,0,-795,-599,-3,-621,-599
3/13/2026 10:41,0,0,0,0,0,0,0,0,-598,-678,-803,-601,-603,-999,-798,-598,-50,0,-4,-796,-598,-600,-604,0,-792,0,0,-797,-599,-4,-777,-599
3/13/2026 10:41,0,0,0,0,0,0,0,0,-598,-787,-804,-600,-602,-1000,-799,-601,-50,0,-4,-799,-629,-741,-603,0,-798,0,0,-799,-599,-6,-798,-600
3/13/2026 10:41,0,0,0,0,0,0,0,0,-600,-799,-941,-600,-602,-1016,-800,-601,-50,0,-5,-799,-776,-792,-603,0,-800,0,0,-800,-600,-7,-800,-600
3/13/2026 10:41,0,0,0,0,0,0,0,0,-683,-800,-990,-598,-601,-1154,-802,-602,-50,0,-6,-798,-798,-799,-602,0,-801,0,0,-801,-600,-7,-800,-601
3/13/2026 10:41,0,0,0,0,0,0,0,0,-788,-800,-999,-598,-601,-1038,-803,-601,-50,0,-163,-799,-801,-800,-603,0,-802,0,0,-801,-601,-7,-800,-768
3/13/2026 10:41,0,0,0,0,0,0,0,0,-801,-800,-1000,-597,-600,-1005,-804,-600,-111,0,-371,-799,-802,-800,-601,0,-802,0,0,-802,-601,-7,-802,-795
3/13/2026 10:41,0,0,0,0,0,0,0,0,-803,-802,-1001,-662,-600,-1003,-804,-601,-343,0,-397,-800,-803,-800,-600,0,-802,0,0,-802,-601,-6,-802,-803
3/13/2026 10:41,0,0,0,0,0,0,0,0,-804,-802,-998,-772,-599,-1001,-804,-600,-395,0,-402,-800,-802,-802,-615,0,-801,0,0,-801,-716,-5,-804,-804
3/13/2026 10:41,0,0,0,0,0,0,0,0,-804,-802,-999,-799,-599,-1001,-803,-599,-459,0,-402,-800,-801,-803,-766,0,-801,0,0,-801,-792,-5,-804,-803
3/13/2026 10:41,0,0,0,0,0,0,0,0,-802,-850,-1000,-802,-599,-1001,-802,-599,-584,0,-550,-801,-801,-804,-792,0,-800,0,0,-800,-802,-4,-804,-802
3/13/2026 10:41,0,0,0,0,0,0,0,0,-801,-971,-1000,-803,-600,-1002,-800,-599,-599,0,-591,-801,-799,-803,-797,0,-807,0,0,-799,-801,-3,-879,-802
3/13/2026 10:41,0,0,0,0,0,0,0,0,-801,-999,-1001,-803,-601,-1001,-798,-599,-601,0,-599,-830,-799,-803,-799,0,-937,0,0,-799,-801,-3,-988,-801
3/13/2026 10:41,0,0,0,0,0,0,0,0,-800,-1002,-1001,-803,-602,-1000,-813,-598,-601,0,-600,-981,-798,-802,-799,0,-995,0,0,-916,-801,-3,-999,-801
3/13/2026 10:41,0,0,0,0,0,0,0,0,-799,-1002,-1002,-802,-603,-1000,-967,-705,-601,0,-599,-1000,-798,-801,-800,0,-1000,0,0,-992,-801,-3,-1000,-801
3/13/2026 10:41,0,0,0,0,0,0,0,0,-799,-1000,-1004,-802,-753,-1013,-996,-782,-600,0,-600,-1003,-798,-802,-802,0,-1001,0,0,-999,-800,-3,-1000,-800
3/13/2026 10:41,0,0,0,0,0,0,0,0,-799,-1000,-1003,-801,-798,-1174,-1000,-799,-600,0,-599,-1002,-798,-802,-803,0,-1000,0,0,-1001,-800,-82,-999,-799
3/13/2026 10:41,0,0,0,0,0,0,0,0,-800,-999,-1004,-801,-803,-1197,-1000,-801,-600,0,-599,-1001,-798,-802,-802,0,-1001,0,0,-1001,-800,-392,-999,-798
3/13/2026 10:41,0,0,0,0,0,0,0,0,-800,-999,-1004,-800,-802,-1200,-1000,-801,-600,0,-599,-1001,-931,-819,-802,0,-1002,0,0,-1001,-801,-577,-999,-799
3/13/2026 10:41,0,0,0,0,0,0,0,0,-800,-998,-1075,-799,-801,-1202,-1002,-803,-599,0,-600,-1003,-994,-974,-802,0,-1002,0,0,-1001,-800,-597,-999,-799
3/13/2026 10:41,0,0,0,0,0,0,0,0,-826,-998,-1191,-799,-802,-1203,-1004,-804,-599,0,-601,-1003,-1001,-997,-802,0,-1002,0,0,-1002,-801,-603,-999,-937
3/13/2026 10:41,0,0,0,0,0,0,0,0,-978,-999,-1203,-799,-802,-1203,-1002,-804,-599,0,-601,-1002,-1002,-1000,-901,0,-1000,0,0,-1001,-801,-602,-999,-992
3/13/2026 10:41,0,0,0,0,0,0,0,0,-996,-999,-1204,-824,-802,-1202,-1003,-804,-598,0,-600,-1002,-1002,-1001,-993,0,-1001,0,0,-1002,-963,-602,-998,-1000
3/13/2026 10:41,0,0,0,0,0,0,0,0,-1001,-999,-1204,-974,-801,-1203,-1003,-804,-615,0,-727,-1002,-1003,-1000,-1002,0,-1002,0,0,-1003,-997,-603,-998,-1001
3/13/2026 10:41,0,0,0,0,0,0,0,0,-1003,-999,-1204,-997,-868,-1203,-1006,-808,-770,0,-792,-1003,-1004,-1001,-1003,0,-1003,0,0,-1003,-1001,-602,-998,-1001
3/13/2026 10:41,0,0,0,0,0,0,0,0,-1002,-999,-1202,-998,-986,-1203,-1033,-931,-797,0,-798,-1001,-1003,-1001,-1003,0,-1002,0,0,-1003,-1001,-603,-997,-1001
3/13/2026 10:41,0,0,0,0,0,0,0,0,-1002,-998,-1202,-999,-1000,-1201,-1182,-994,-801,0,-801,-1014,-1005,-1001,-1004,0,-1003,0,0,-1109,-1002,-602,-998,-1001
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1003,-998,-1201,-1000,-1001,-1202,-1200,-1001,-801,0,-800,-1169,-1004,-1001,-1003,0,-1079,0,0,-1191,-1002,-603,-998,-1001
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1003,-1022,-1202,-999,-1001,-1203,-1203,-1001,-801,0,-802,-1195,-1005,-1001,-1002,0,-1180,0,0,-1200,-1003,-603,-1146,-1000
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1004,-1173,-1201,-1000,-1001,-1272,-1204,-1002,-802,0,-801,-1201,-1005,-1001,-1002,0,-1202,0,0,-1202,-1003,-603,-1192,-1002
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1003,-1196,-1202,-998,-1000,-1388,-1205,-1001,-800,0,-801,-1201,-1067,-1000,-1002,0,-1205,0,0,-1201,-1002,-743,-1200,-1003
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1009,-1200,-1323,-1000,-1001,-1401,-1205,-1003,-801,0,-801,-1202,-1175,-1001,-1002,0,-1205,0,0,-1202,-1003,-796,-1202,-1002
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1150,-1200,-1387,-1000,-1001,-1401,-1205,-1003,-802,0,-801,-1201,-1200,-1057,-1002,0,-1205,0,0,-1204,-1002,-801,-1202,-1002
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1198,-1202,-1399,-1004,-1001,-1402,-1204,-1002,-802,0,-801,-1202,-1204,-1183,-1002,0,-1205,0,0,-1204,-1003,-801,-1201,-1137
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1205,-1201,-1400,-1166,-1000,-1403,-1203,-1002,-801,0,-801,-1202,-1204,-1197,-1001,0,-1204,0,0,-1203,-1104,-801,-1201,-1190
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1203,-1201,-1401,-1196,-1000,-1402,-1205,-1001,-842,0,-801,-1202,-1204,-1199,-1148,0,-1204,0,0,-1204,-1185,-801,-1202,-1188
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1205,-1202,-1401,-1200,-1000,-1404,-1204,-1000,-981,0,-910,-1201,-1203,-1199,-1194,0,-1204,0,0,-1205,-1200,-801,-1204,-1203
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1204,-1350,-1400,-1202,-1000,-1404,-1204,-1000,-998,0,-986,-1202,-1202,-1200,-1198,0,-1203,0,0,-1203,-1203,-800,-1268,-1205
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1204,-1397,-1400,-1203,-1001,-1403,-1202,-1000,-1002,0,-1002,-1204,-1202,-1202,-1199,0,-1300,0,0,-1204,-1202,-799,-1378,-1204
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1203,-1404,-1401,-1205,-1001,-1403,-1201,-1001,-1002,0,-1002,-1363,-1200,-1202,-1198,0,-1390,0,0,-1268,-1202,-799,-1400,-1203
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1201,-1404,-1401,-1205,-1001,-1402,-1342,-1015,-1002,0,-1002,-1398,-1199,-1203,-1201,0,-1400,0,0,-1386,-1202,-798,-1404,-1204
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1200,-1405,-1403,-1205,-1122,-1415,-1395,-1173,-1003,0,-1002,-1402,-1200,-1201,-1202,0,-1401,0,0,-1400,-1201,-798,-1404,-1202
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1201,-1404,-1402,-1204,-1188,-1553,-1400,-1199,-1004,0,-1001,-1402,-1199,-1202,-1200,0,-1401,0,0,-1401,-1201,-826,-1403,-1201
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1200,-1404,-1415,-1204,-1203,-1599,-1400,-1201,-1002,0,-1002,-1401,-1327,-1202,-1202,0,-1401,0,0,-1400,-1200,-977,-1402,-1201
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1200,-1403,-1574,-1204,-1205,-1603,-1399,-1202,-1003,0,-1002,-1403,-1393,-1302,-1203,0,-1401,0,0,-1400,-1201,-999,-1403,-1201
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1319,-1402,-1601,-1203,-1203,-1601,-1399,-1200,-1002,0,-1001,-1402,-1398,-1384,-1204,0,-1401,0,0,-1398,-1200,-1001,-1402,-1220
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1392,-1402,-1606,-1205,-1204,-1601,-1402,-1201,-1002,0,-1001,-1402,-1401,-1402,-1205,0,-1400,0,0,-1400,-1303,-1002,-1402,-1372
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1399,-1401,-1607,-1336,-1204,-1603,-1402,-1203,-1002,0,-1060,-1401,-1402,-1405,-1205,0,-1400,0,0,-1400,-1392,-1004,-1400,-1398
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1400,-1402,-1605,-1395,-1207,-1602,-1401,-1203,-1098,0,-1171,-1400,-1399,-1403,-1205,0,-1401,0,0,-1400,-1401,-1004,-1401,-1402
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1401,-1400,-1605,-1400,-1368,-1601,-1401,-1203,-1189,0,-1197,-1399,-1401,-1403,-1266,0,-1401,0,0,-1399,-1403,-1005,-1400,-1401
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1403,-1402,-1607,-1400,-1399,-1601,-1424,-1354,-1198,0,-1202,-1401,-1402,-1401,-1388,0,-1402,0,0,-1399,-1401,-1005,-1400,-1400
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1401,-1400,-1605,-1400,-1401,-1602,-1579,-1397,-1200,0,-1201,-1407,-1402,-1402,-1400,0,-1402,0,0,-1514,-1402,-1005,-1399,-1401
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1401,-1400,-1604,-1400,-1402,-1602,-1601,-1403,-1199,0,-1202,-1541,-1401,-1401,-1404,0,-1428,0,0,-1584,-1403,-1005,-1399,-1400
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1401,-1491,-1604,-1400,-1403,-1608,-1542,-1406,-1199,0,-1202,-1596,-1403,-1402,-1403,0,-1577,0,0,-1600,-1403,-1005,-1515,-1402
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1402,-1589,-1602,-1401,-1401,-1766,-1501,-1406,-1200,0,-1203,-1601,-1403,-1402,-1402,0,-1600,0,0,-1602,-1403,-1005,-1592,-1401
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1402,-1597,-1612,-1401,-1401,-1796,-1594,-1405,-1201,0,-1204,-1603,-1403,-1400,-1402,0,-1603,0,0,-1603,-1401,-1118,-1599,-1402
3/13/2026 10:42,0,0,0,0,0,0,0,0,-1404,-1601,-1769,-1402,-1401,-1802,-1604,-1405,-1201,0,-1202,-1603,-1406,-1501,-1401,0,-1602,0,0,-1603,-1402,-1194,-1601,-1403
3/13/2026 10:43,0,0,0,0,0,0,0,0,-1404,-1599,-1798,-1448,-1402,-1802,-1606,-1404,-1200,0,-1203,-1603,-1539,-1584,-1401,0,-1603,0,0,-1604,-1402,-1203,-1602,-1402
3/13/2026 10:43,0,0,0,0,0,0,0,0,-1416,-1600,-1802,-1567,-1401,-1804,-1606,-1405,-1200,0,-1204,-1602,-1600,-1601,-1402,0,-1605,0,0,-1603,-1532,-1204,-1602,-1403
3/13/2026 10:43,0,0,0,0,0,0,0,0,-1548,-1600,-1802,-1598,-1402,-1804,-1606,-1404,-1200,0,-1205,-1602,-1606,-1601,-1401,0,-1604,0,0,-1603,-1587,-1204,-1601,-1470
