"date_rec","device_id","_faultCount","_cloudConnected","UnitSt","UnitMode","UnitAlm1","UnitFlt1","UnitFlt2","UnitFlt3","UnitDiags","kWin","kVArin","kWcalc","kVArcalc","kWout","kVArout","DCIin","DCIout","OutVin","OutFin","OutVout","OutFout","DisMax","ChMax","DisCost","ChCost","TmpRet","TmpSup","TmpAmb","TmpEnc1","TmpEnc2","TmpEnc3","TmpEnc4","EncHumidity","PcsSt","PcsCmd","DCAOut","DCVOut","ACA","AphA","AphB","AphC","PPVphAB","PPVphBC","PPVphCA","PhVphA","PhVphB","PhVphC","kW","Hz","kVAr","kWH","kWHC","kWHD","DCA","DCV","DCkW","TmpCab","TmpSnk","PcsStVnd","PcsEvtVnd1","PcsEvtVnd2","PcsEvtVnd3","PcsEvtVnd4","PcsEvtVnd5","PcsEvtVnd6","PcsEvtVnd7","PcsEvtVnd8","BattStVnd","BattSt","BattCmd","BattV","BattP","BattA","SoC","SoCOnline","SOE","SOEOnline","SoH","BattAChLmt","BattADisLmt","BattPChLmt","BattPDisLmt","BattPChLmtEMS","BattPDisLmtEMS","BatEvtVnd1","BatEvtVnd2","BatEvtVnd3","BatEvtVnd4","BatEvtVnd5","BatEvtVnd6","BatEvtVnd7","BatEvtVnd8","CellVMax","CellVMin","CellVAvg","ModTmpMax","ModTmpMin","ModTmpAvg","BattStopReq","DCIR","_ConnStr","_EnabledStr","_TotalStr","_PcsAlmActive","_BattAlmActive","_StrAlmActive","_RunningPcsCnt","_TotalPcs","_RunningHVACCnt","_TotalHVAC","_UnitType","_StrEnergy","_UnitSRating","_UnitE","_QMax","_QMin","_HVACInhibitCnt","_ExhaustCnt","_StrSocDelta","_StrSocStdDev","_StrVDelta","_StrVDeltaOnline","_emcu1St","_emcu3St","_emcu5St","_emcu0St","_emcu2St","_emcu4St","_bms1St","_bms0St","_TotBusbarPDisLmt","_TotBusbarPChLmt","_bias_err","_BusbarPcmds.0","_BusbarPcmds.1","_CusRole","_GenSel","_CurrFlt","_FltMod","_CurrWrn","_StartCondAll","_ACSw","_MVSw","_MVGenSw","_MVEarthSw","_MVFbErr","_PcsPModeVnd","_PcsQModeVnd","_SelModkWh","_SelModkVArh","_kVArh","_CommsTimeout","_HB","PcsEvtVnd9","PcsEvtVnd10","PcsEvtVnd11","PcsEvtVnd12","PcsEvtVnd13","PcsEvtVnd14","PcsEvtVnd15","PcsEvtVnd16","PcsEvtVnd17","_ACIR","_CustomBusbarPLmts.0.busbar_dis_limit","_CustomBusbarPLmts.0.busbar_ch_limit","_CustomBusbarPLmts.0.subbms_dis_limit","_CustomBusbarPLmts.0.subbms_ch_limit","_CustomBusbarPLmts.0.gain_param_val","_CustomBusbarPLmts.0.running","_CustomBusbarPLmts.0.busbar_delta_gain","_CustomBusbarPLmts.0.final_dis_limit","_CustomBusbarPLmts.0.final_ch_limit","_CustomBusbarPLmts.1.busbar_dis_limit","_CustomBusbarPLmts.1.busbar_ch_limit","_CustomBusbarPLmts.1.subbms_dis_limit","_CustomBusbarPLmts.1.subbms_ch_limit","_CustomBusbarPLmts.1.gain_param_val","_CustomBusbarPLmts.1.running","_CustomBusbarPLmts.1.busbar_delta_gain","_CustomBusbarPLmts.1.final_dis_limit","_CustomBusbarPLmts.1.final_ch_limit"
"2025-09-17T00:07:10Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.43,0.7,0.3,0.3,34600,34500,34400,,,,-5,59.9836,16,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1147,24.09,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.358,3.347,3.354,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437810,0,37570,0,0,0,0,0,0,0,0,0,707.421,2096.01,2096.01,1815,1875,1141,true,0,1815,-1875,2096.01,2096.01,1815,1875,1141.4,true,0,1815,-1875
"2025-09-17T00:07:12Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.43,0.7,0.3,0.3,34600,34500,34400,,,,-6,59.9718,15,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1147,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.358,3.347,3.354,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437810,0,37572,0,0,0,0,0,0,0,0,0,707.421,2094.33,2094.33,1815,1875,1141,true,0,1815,-1875,2094.33,2094.33,1815,1875,1141.4,true,0,1815,-1875
"2025-09-17T00:07:14Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.43,0.7,0.3,0.3,34600,34500,34400,,,,-7,59.9779,17,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1147,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.358,3.347,3.354,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437810,0,37574,0,0,0,0,0,0,0,0,0,707.421,2097.06,2097.06,1815,1875,1141,true,0,1815,-1875,2097.06,2097.06,1815,1875,1141.4,true,0,1815,-1875
"2025-09-17T00:07:16Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.43,0.7,0.3,0.3,34600,34500,34400,,,,-6,59.9792,16,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1147,24.09,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.358,3.347,3.354,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437811,0,37576,0,0,0,0,0,0,0,0,0,707.421,2094.96,2094.96,1815,1875,1141,true,0,1815,-1875,2094.96,2094.96,1815,1875,1141.4,true,0,1815,-1875
"2025-09-17T00:07:18Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.4,0.7,0.2,0.3,34600,34500,34400,,,,-5,59.9815,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1147,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.358,3.347,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437811,0,37578,0,0,0,0,0,0,0,0,0,707.421,2096.43,2096.43,1815,1875,1141,true,0,1815,-1875,2096.43,2096.43,1815,1875,1141.4,true,0,1815,-1875
"2025-09-17T00:07:20Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,37,,,,,2,,,,0.43,0.7,0.3,0.3,34600,34500,34400,,,,-5,59.987,19,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1147,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.358,3.347,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437811,0,37580,0,0,0,0,0,0,0,0,0,707.421,2097.48,2097.48,1815,1875,1141,true,0,1815,-1875,2097.48,2097.48,1815,1875,1141.4,true,0,1815,-1875
"2025-09-17T00:07:22Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.47,0.7,0.3,0.4,34600,34500,34400,,,,-4,59.9865,20,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1147,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.358,3.347,3.353,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437811,0,37582,0,0,0,0,0,0,0,0,0,707.421,2097.69,2097.69,1815,1875,1141,true,0,1815,-1875,2097.69,2097.69,1815,1875,1141.4,true,0,1815,-1875
"2025-09-17T00:07:24Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.37,0.6,0.2,0.3,34600,34500,34400,,,,-5,59.9822,19,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1147,24.09,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.358,3.347,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437811,0,37584,0,0,0,0,0,0,0,0,0,707.421,2096.43,2096.43,1815,1875,1140.9,true,0,1815,-1875,2096.43,2096.43,1815,1875,1141.3,true,0,1815,-1875
"2025-09-17T00:07:26Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,37,,,,,2,,,,0.43,0.7,0.2,0.4,34600,34500,34400,,,,-5,59.9878,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1147,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.358,3.347,3.353,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437811,0,37586,0,0,0,0,0,0,0,0,0,707.421,2095.17,2095.17,1815,1875,1140.9,true,0,1815,-1875,2095.17,2095.17,1815,1875,1141.3,true,0,1815,-1875
"2025-09-17T00:07:28Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.43,0.7,0.3,0.3,34600,34500,34400,,,,-4,59.9915,19,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.9,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.358,3.347,3.353,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437811,0,37588,0,0,0,0,0,0,0,0,0,707.421,2095.38,2095.38,1815,1875,1140.9,true,0,1815,-1875,2096.01,2096.01,1815,1875,1141.3,true,0,1815,-1875
"2025-09-17T00:07:30Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.47,0.7,0.3,0.4,34600,34500,34400,,,,-4,59.9888,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.9,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.358,3.347,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437811,0,37590,0,0,0,0,0,0,0,0,0,707.421,2096.01,2096.01,1815,1875,1140.9,true,0,1815,-1875,2096.01,2096.01,1815,1875,1141.3,true,0,1815,-1875
"2025-09-17T00:07:32Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,37,,,,,2,,,,0.43,0.7,0.2,0.4,34600,34500,34400,,,,-3,59.9807,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.9,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.357,3.346,3.353,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437811,0,37592,0,0,0,0,0,0,0,0,0,707.421,2094.12,2094.12,1815,1875,1140.9,true,0,1815,-1875,2094.12,2094.12,1815,1875,1141.3,true,0,1815,-1875
"2025-09-17T00:07:34Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.47,0.7,0.3,0.4,34600,34500,34400,,,,-4,59.9892,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.9,24.08,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.357,3.347,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437812,0,37594,0,0,0,0,0,0,0,0,0,707.421,2093.91,2093.91,1815,1875,1140.9,true,0,1815,-1875,2094.75,2094.75,1815,1875,1141.3,true,0,1815,-1875
"2025-09-17T00:07:36Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,37,,,,,2,,,,0.5,0.8,0.3,0.4,34600,34500,34400,,,,-4,59.9936,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.9,24.08,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.357,3.347,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437812,0,37596,0,0,0,0,0,0,0,0,0,707.421,2094.96,2094.96,1815,1875,1140.9,true,0,1815,-1875,2094.96,2094.96,1815,1875,1141.3,true,0,1815,-1875
"2025-09-17T00:07:38Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,37,,,,,2,,,,0.47,0.7,0.3,0.4,34600,34500,34400,,,,-4,59.9999,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.9,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.358,3.346,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437812,0,37598,0,0,0,0,0,0,0,0,0,707.421,2095.8,2095.8,1815,1875,1140.9,true,0,1815,-1875,2095.8,2095.8,1815,1875,1141.3,true,0,1815,-1875
"2025-09-17T00:07:40Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.47,0.7,0.3,0.4,34600,34500,34400,,,,-4,59.9977,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.9,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.358,3.347,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437812,0,37600,0,0,0,0,0,0,0,0,0,707.421,2095.38,2095.38,1815,1875,1140.8,true,0,1815,-1875,2095.38,2095.38,1815,1875,1141.3,true,0,1815,-1875
"2025-09-17T00:07:42Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.47,0.7,0.3,0.4,34600,34500,34400,,,,-4,60.0041,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.9,24.08,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.357,3.347,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437812,0,37602,0,0,0,0,0,0,0,0,0,707.421,2095.17,2095.17,1815,1875,1140.9,true,0,1815,-1875,2095.17,2095.17,1815,1875,1141.3,true,0,1815,-1875
"2025-09-17T00:07:44Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,37,,,,,2,,,,0.43,0.7,0.3,0.3,34600,34500,34400,,,,-4,60.0067,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.9,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.357,3.347,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437812,0,37604,0,0,0,0,0,0,0,0,0,707.421,2095.59,2095.59,1815,1875,1140.9,true,0,1815,-1875,2095.59,2095.59,1815,1875,1141.3,true,0,1815,-1875
"2025-09-17T00:07:46Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.47,0.7,0.3,0.4,34600,34500,34400,,,,-5,60.0012,17,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.9,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.358,3.347,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437812,0,37606,0,0,0,0,0,0,0,0,0,707.421,2096.43,2096.43,1815,1875,1140.8,true,0,1815,-1875,2096.43,2096.43,1815,1875,1141.2,true,0,1815,-1875
"2025-09-17T00:07:48Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.43,0.7,0.3,0.3,34600,34500,34400,,,,-5,60.0026,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.9,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.357,3.347,3.353,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437812,0,37608,0,0,0,0,0,0,0,0,0,707.421,2095.8,2095.8,1815,1875,1140.8,true,0,1815,-1875,2095.8,2095.8,1815,1875,1141.2,true,0,1815,-1875
"2025-09-17T00:07:50Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.5,0.7,0.4,0.4,34600,34500,34400,,,,-4,60.0069,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.9,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.357,3.347,3.353,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437813,0,37610,0,0,0,0,0,0,0,0,0,707.421,2096.43,2096.43,1815,1875,1140.8,true,0,1815,-1875,2096.43,2096.43,1815,1875,1141.2,true,0,1815,-1875
"2025-09-17T00:07:52Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.43,0.7,0.2,0.4,34600,34500,34400,,,,-3,60.0071,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.8,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.357,3.347,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437813,0,37612,0,0,0,0,0,0,0,0,0,707.421,2096.43,2096.43,1815,1875,1140.8,true,0,1815,-1875,2096.43,2096.43,1815,1875,1141.2,true,0,1815,-1875
"2025-09-17T00:07:54Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.43,0.7,0.3,0.3,34600,34500,34400,,,,-4,60.0034,19,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.8,24.08,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.357,3.347,3.353,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437813,0,37614,0,0,0,0,0,0,0,0,0,707.421,2096.43,2096.43,1815,1875,1140.8,true,0,1815,-1875,2094.54,2094.54,1815,1875,1141.2,true,0,1815,-1875
"2025-09-17T00:07:56Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.43,0.7,0.3,0.3,34600,34500,34400,,,,-4,60.0152,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.8,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.357,3.346,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437813,0,37616,0,0,0,0,0,0,0,0,0,707.421,2095.8,2095.8,1815,1875,1140.8,true,0,1815,-1875,2095.8,2095.8,1815,1875,1141.2,true,0,1815,-1875
"2025-09-17T00:07:58Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,37,,,,,2,,,,0.4,0.7,0.2,0.3,34600,34500,34400,,,,-5,60.0172,19,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.8,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.357,3.347,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437813,0,37618,0,0,0,0,0,0,0,0,0,707.421,2096.64,2096.64,1815,1875,1140.8,true,0,1815,-1875,2096.64,2096.64,1815,1875,1141.2,true,0,1815,-1875
"2025-09-17T00:08:00Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.4,0.7,0.3,0.2,34600,34500,34400,,,,-4,60.0158,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1146.8,22.94,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.357,3.346,3.353,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437813,0,37620,0,0,0,0,0,0,0,0,0,707.421,2095.59,2095.59,1815,1875,1140.8,true,0,1815,-1875,2095.59,2095.59,1815,1875,1141.2,true,0,1815,-1875
